### File1
### Start time : 2024/04/10 14:27:26
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.0, 0.001, 1.007, -9.064, 8.392, 3.296, 0.0, 0.0, 0.0
-0.064, -0.064, 1.004, -9.033, 8.453, 3.418, 0.0, 0.0, 0.0
-0.064, 0.001, 1.004, -8.911, 8.362, 3.296, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -8.972, 8.453, 3.296, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -8.911, 8.301, 3.357, 0.0, 0.0, 0.0
-0.064, 0.0, 1.006, -8.972, 8.392, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.005, -8.942, 8.484, 3.387, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -8.911, 8.453, 3.296, 0.0, 0.0, 0.0
-0.064, 0.001, 1.006, -8.972, 8.453, 3.265, 0.0, 0.0, 0.0
-0.063, 0.001, 1.006, -8.972, 8.331, 3.326, 0.0, 0.0, 0.0
0.0, -0.064, 1.004, -9.064, 8.514, 3.479, 0.0, 0.0, 0.0
-0.063, 0.001, 1.006, -9.033, 8.362, 3.357, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -9.094, 8.362, 3.357, 0.0, 0.0, 0.0
0.0, -0.064, 1.006, -8.881, 8.423, 3.326, 0.0, 0.0, 0.0
0.001, 0.0, 1.006, -9.033, 8.27, 3.296, 0.0, 0.0, 0.0
-0.064, 0.0, 1.004, -9.125, 8.331, 3.204, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -8.972, 8.331, 3.265, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -8.942, 8.362, 3.357, 0.0, 0.0, 0.0
-0.063, 0.001, 1.004, -9.155, 8.453, 3.479, 0.0, 0.0, 0.0
0.0, 0.0, 1.006, -9.125, 8.392, 3.387, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -8.942, 8.209, 3.326, 0.0, 0.0, 0.0
-0.063, -0.063, 1.005, -9.155, 8.301, 3.387, 0.0, 0.0, 0.0
0.0, -0.063, 1.005, -9.003, 8.301, 3.357, 0.0, 0.0, 0.0
-0.064, 0.0, 1.005, -8.972, 8.484, 3.265, 0.0, 0.0, 0.0
-0.063, 0.001, 1.004, -8.942, 8.423, 3.265, 0.0, 0.0, 0.0
0.0, 0.0, 1.009, -8.85, 8.331, 3.265, 0.0, 0.0, 0.0
-0.063, 0.0, 1.004, -9.155, 8.392, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.001, -9.094, 8.392, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.007, -9.064, 8.423, 3.296, 0.0, 0.0, 0.0
-0.063, 0.0, 1.007, -9.064, 8.514, 3.357, 0.0, 0.0, 0.0
0.001, 0.001, 1.005, -9.064, 8.514, 3.326, 0.0, 0.0, 0.0
-0.063, -0.063, 1.016, -9.308, 8.484, 3.296, 0.0, 0.0, 0.0
0.0, 0.001, 1.001, -9.949, 8.759, 3.326, 0.0, 0.0, 0.0
-0.063, 0.001, 0.934, -9.674, 8.484, 3.448, 0.0, 0.0, 0.0
-0.063, 0.002, 1.006, -9.003, 8.392, 3.387, 0.0, 0.0, 0.0
0.0, 0.001, 1.008, -9.064, 8.484, 3.265, 0.0, 0.0, 0.0
-0.063, 0.0, 0.937, -9.125, 8.423, 3.357, 0.0, 0.0, 0.0
-0.064, 0.0, 1.007, -8.972, 8.331, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.004, -8.942, 8.331, 3.296, 0.0, 0.0, 0.0
-0.064, -0.063, 1.004, -9.003, 8.453, 3.357, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -9.003, 8.392, 3.601, 0.0, 0.0, 0.0
0.001, -0.064, 1.005, -9.094, 8.301, 3.326, 0.0, 0.0, 0.0
-0.063, 0.001, 1.004, -8.911, 8.24, 3.357, 0.0, 0.0, 0.0
0.0, -0.063, 1.005, -9.033, 8.362, 3.326, 0.0, 0.0, 0.0
-0.063, -0.064, 1.006, -9.003, 8.392, 3.326, 0.0, 0.0, 0.0
0.001, 0.001, 1.007, -8.972, 8.27, 3.296, 0.0, 0.0, 0.0
