### File1
### Start time : 2024/04/10 14:29:30
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.002, 0.002, 1.006, -8.911, 8.301, 3.418, 0.0, 0.0, 0.0
-0.063, 0.003, 1.005, -9.033, 8.301, 3.326, 0.0, 0.0, 0.0
0.0, 0.003, 1.005, -9.033, 8.301, 3.265, 0.0, 0.0, 0.0
0.0, 0.002, 1.005, -8.972, 8.575, 3.235, 0.0, 0.0, 0.0
-0.064, 0.003, 1.006, -9.003, 8.423, 3.418, 0.0, 0.0, 0.0
0.002, 0.002, 1.006, -9.033, 8.423, 3.326, 0.0, 0.0, 0.0
0.0, 0.003, 1.005, -8.911, 8.179, 3.357, 0.0, 0.0, 0.0
-0.063, 0.003, 1.004, -8.972, 8.27, 3.387, 0.0, 0.0, 0.0
-0.064, 0.002, 1.005, -9.033, 8.362, 3.296, 0.0, 0.0, 0.0
0.0, 0.002, 1.005, -9.003, 8.301, 3.326, 0.0, 0.0, 0.0
0.0, 0.003, 1.005, -9.094, 8.301, 3.296, 0.0, 0.0, 0.0
-0.063, 0.001, 1.005, -9.003, 8.27, 3.387, 0.0, 0.0, 0.0
0.0, 0.004, 1.006, -9.094, 8.27, 3.326, 0.0, 0.0, 0.0
-0.064, 0.002, 1.006, -8.911, 8.362, 3.357, 0.0, 0.0, 0.0
-0.063, 0.003, 1.005, -8.82, 8.362, 3.296, 0.0, 0.0, 0.0
0.001, 0.002, 1.005, -8.942, 8.179, 3.326, 0.0, 0.0, 0.0
0.0, 0.002, 1.006, -8.911, 8.148, 3.479, 0.0, 0.0, 0.0
0.0, 0.002, 1.006, -9.064, 8.362, 3.357, 0.0, 0.0, 0.0
0.002, 0.003, 1.006, -8.942, 8.362, 3.296, 0.0, 0.0, 0.0
0.0, 0.004, 1.006, -9.003, 8.301, 3.387, 0.0, 0.0, 0.0
-0.063, 0.002, 1.005, -8.972, 8.514, 3.296, 0.0, 0.0, 0.0
0.0, 0.002, 1.004, -8.911, 8.362, 3.448, 0.0, 0.0, 0.0
0.0, 0.003, 1.005, -8.881, 8.362, 3.235, 0.0, 0.0, 0.0
0.0, 0.002, 1.005, -8.881, 8.484, 3.357, 0.0, 0.0, 0.0
-0.063, 0.003, 1.006, -8.881, 8.423, 3.387, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -8.881, 8.392, 3.448, 0.0, 0.0, 0.0
0.0, 0.003, 1.005, -8.85, 8.362, 3.479, 0.0, 0.0, 0.0
0.0, 0.002, 1.006, -9.033, 8.362, 3.448, 0.0, 0.0, 0.0
0.001, 0.002, 1.005, -8.942, 8.514, 3.387, 0.0, 0.0, 0.0
0.001, 0.002, 1.006, -8.942, 8.148, 3.387, 0.0, 0.0, 0.0
0.001, 0.002, 1.005, -9.064, 8.148, 3.54, 0.0, 0.0, 0.0
0.001, 0.003, 1.005, -9.003, 8.27, 3.387, 0.0, 0.0, 0.0
-0.063, 0.003, 1.006, -9.064, 8.331, 3.326, 0.0, 0.0, 0.0
0.001, 0.003, 1.006, -8.972, 8.392, 3.326, 0.0, 0.0, 0.0
-0.063, 0.003, 1.005, -8.82, 8.27, 3.265, 0.0, 0.0, 0.0
-0.063, 0.003, 1.005, -8.85, 8.331, 3.418, 0.0, 0.0, 0.0
