### File1
### Start time : 2024/04/10 14:10:44
### ACC FSR:8G
### GYRO FSR:1000
### MAG DATA:Raw_MAG
### Interrupt Threshold:0102
### Data Rate:50Hz
### Data Type:9X DATA
### Feature:6X_LP_QUAT
### Gyro Cal:NO
### Gyro Data:CAL
### Acc Data:RAW
accX, accY, accZ, gyroX, gyroY, gyroZ, magX, magY, magZ
0.001, 0.001, 1.006, -9.186, 8.453, 3.296, 0.0, 0.0, 0.0
0.0, 0.0, 1.006, -8.972, 8.514, 3.235, 0.0, 0.0, 0.0
0.0, -0.064, 1.006, -8.881, 8.453, 3.265, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -8.972, 8.362, 3.326, 0.0, 0.0, 0.0
-0.064, -0.063, 1.007, -8.911, 8.514, 3.204, 0.0, 0.0, 0.0
-0.063, 0.001, 1.006, -9.125, 8.423, 3.113, 0.0, 0.0, 0.0
-0.063, -0.063, 1.006, -8.942, 8.27, 3.204, 0.0, 0.0, 0.0
-0.063, 0.0, 1.006, -8.881, 8.392, 3.296, 0.0, 0.0, 0.0
0.001, 0.0, 1.006, -8.911, 8.484, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.006, -8.942, 8.392, 3.357, 0.0, 0.0, 0.0
0.001, 0.001, 1.006, -8.881, 8.423, 3.113, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -9.033, 8.453, 3.204, 0.0, 0.0, 0.0
-0.064, -0.063, 1.005, -9.125, 8.484, 3.174, 0.0, 0.0, 0.0
0.001, 0.001, 1.005, -9.003, 8.575, 3.235, 0.0, 0.0, 0.0
0.001, 0.0, 1.005, -9.003, 8.606, 3.204, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -9.033, 8.484, 3.265, 0.0, 0.0, 0.0
-0.063, 0.0, 1.005, -9.064, 8.301, 3.265, 0.0, 0.0, 0.0
-0.063, -0.063, 1.005, -8.85, 8.545, 3.235, 0.0, 0.0, 0.0
0.0, 0.0, 1.004, -8.911, 8.545, 3.235, 0.0, 0.0, 0.0
0.001, 0.001, 1.004, -9.094, 8.423, 3.235, 0.0, 0.0, 0.0
0.0, 0.001, 1.006, -9.064, 8.423, 3.326, 0.0, 0.0, 0.0
0.0, 0.0, 1.004, -9.003, 8.545, 3.448, 0.0, 0.0, 0.0
-0.063, -0.063, 1.004, -8.942, 8.484, 3.387, 0.0, 0.0, 0.0
